Event Month,Event Start,Event End,State,County,NERC Region (N),Alert Criteria (N),Event Type (N),Demand Loss (MW),Number of Customers Affected
June,2022-06-26 17:05:00,2022-06-26 22:42:00,Nevada,Clark County,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
June,2022-06-27 17:07:00,2022-06-28 01:42:00,Michigan,Wayne County,"RF,MRO",Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
June,2022-06-27 14:26:00,2022-06-28 03:56:00,Texas,Victoria County,TRE,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Severe Weather,14,2491
June,2022-06-27 06:21:00,2022-06-27 07:26:00,Texas,,TRE,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
June,2022-06-28 09:27:00,2022-06-28 10:42:00,Texas,Travis County,TRE,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
June,2022-06-28 09:39:00,2022-06-28 09:40:00,Kentucky,Clark County,SERC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0
June,2022-06-30 19:58:00,2022-06-30 20:50:00,Michigan,Wayne County,RF,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more. Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
July,2022-07-01 11:45:00,,California,Kern County,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,20,0
July,2022-07-03 10:30:00,2022-07-03 10:40:00,California,Contra Costa County,WECC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems,Vandalism,0,0
July,2022-07-03 05:18:00,2022-07-03 08:24:00,Oklahoma,,MRO,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems,Vandalism,0,0
July,2022-07-03 11:02:00,,California,Kern County,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Actual Physical Attack,Unknown,1079
July,2022-07-04 18:21:00,,California,Amador County,WECC,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system,System Operations,3,3001
July,2022-07-05 08:00:00,2022-07-05 08:06:00,Washington,Pierce County,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Actual Physical Attack,0,0
July,2022-07-05 08:00:00,2022-07-05 08:06:00,Oregon,,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Actual Physical Attack,0,0
July,2022-07-05 08:00:00,2022-07-05 08:06:00,Idaho,,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Actual Physical Attack,0,0
July,2022-07-05 08:00:00,2022-07-05 08:06:00,Montana,,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Actual Physical Attack,0,0
July,2022-07-05 20:46:00,2022-07-05 21:40:00,Iowa,,"RF,SERC",Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
July,2022-07-05 20:46:00,2022-07-05 21:40:00,Illinois,,"RF,SERC",Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
July,2022-07-06 14:39:00,2022-07-07 03:54:00,Ohio,,"RF,SERC","Loss of electric service to more than 50,000 customers for 1 hour or more","Severe Weather,Transmission Interruption",Unknown,104700
July,2022-07-06 14:39:00,2022-07-07 03:54:00,Kentucky,,"RF,SERC","Loss of electric service to more than 50,000 customers for 1 hour or more","Severe Weather,Transmission Interruption",Unknown,104700
July,2022-07-06 16:23:00,2022-07-06 16:35:00,Virginia,Fluvanna County,SERC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0
July,2022-07-06 06:18:00,2022-07-06 06:19:00,Kentucky,Nelson County,SERC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
July,2022-07-06 12:40:00,2022-07-06 12:41:00,Utah,,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
July,2022-07-06 12:40:00,2022-07-06 12:41:00,California,,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
July,2022-07-06 12:40:00,2022-07-06 12:41:00,Oregon,Douglas County,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
July,2022-07-06 01:58:00,,Oklahoma,Okmulgee County,MRO,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Actual Physical Attack,25,4836
July,2022-07-09 02:47:00,2022-07-09 02:59:00,Louisiana,Rapides Parish,SERC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",System Operations,Unknown,4724
July,2022-07-10 21:00:00,2022-07-11 20:00:00,Texas,,TRE,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System,System Operations,Unknown,Unknown
July,2022-07-11 10:20:00,,California,Los Angeles County,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,2,0
July,2022-07-12 16:00:00,,Maryland,Baltimore County,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,800,165000
July,2022-07-12 16:00:00,,Maryland,Carroll County,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,800,165000
July,2022-07-12 16:00:00,,Maryland,Harford County,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,800,165000
July,2022-07-12 10:45:00,2022-07-12 11:00:00,Washington,,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Actual Physical Attack,0,0
July,2022-07-12 10:45:00,2022-07-12 11:00:00,Oregon,Clatsop County,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Actual Physical Attack,0,0
July,2022-07-12 10:45:00,2022-07-12 11:00:00,Idaho,,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Actual Physical Attack,0,0
July,2022-07-12 10:45:00,2022-07-12 11:00:00,Montana,,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Actual Physical Attack,0,0
July,2022-07-12 18:00:00,2022-07-12 22:00:00,District of Columbia,,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,Unknown,50200
July,2022-07-12 18:00:00,2022-07-12 22:00:00,Maryland,,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,Unknown,50200
July,2022-07-13 11:30:00,2022-07-13 21:00:00,Texas,,TRE,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System,System Operations,Unknown,Unknown
July,2022-07-13 10:00:00,2022-07-13 13:00:00,Colorado,La Plata County,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
July,2022-07-15 07:10:00,2022-07-15 07:11:00,Nebraska,Wayne County,MRO,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Actual Physical Attack,0,0
July,2022-07-18 09:15:00,,South Carolina,,SERC,Fuel supply emergencies that could impact electric power system adequacy or reliability,Fuel Supply Deficiency,4500,0
July,2022-07-18 13:09:00,2022-07-18 13:11:00,Oregon,Josephine County,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
July,2022-07-19 15:42:00,2022-07-19 16:12:00,Florida,Palm Beach County,SERC,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.,System Operations,0,0
July,2022-07-19 15:42:00,2022-07-19 16:12:00,Florida,Palm Beach County,SERC,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.,System Operations,0,0
July,2022-07-23 20:45:00,2022-07-24 11:30:00,Michigan,Muskegon County,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,Unknown,93750
July,2022-07-23 20:45:00,2022-07-24 11:30:00,Michigan,Ottawa County,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,Unknown,93750
July,2022-07-23 20:45:00,2022-07-24 11:30:00,Michigan,Kent County,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,Unknown,93750
July,2022-07-23 20:45:00,2022-07-24 11:30:00,Michigan,Montcalm County,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,Unknown,93750
July,2022-07-23 20:45:00,2022-07-24 11:30:00,Michigan,Ionia County,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,Unknown,93750
July,2022-07-23 20:45:00,2022-07-24 11:30:00,Michigan,Allegan County,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,Unknown,93750
July,2022-07-23 20:45:00,2022-07-24 11:30:00,Michigan,Van Buren County,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,Unknown,93750
July,2022-07-23 20:45:00,2022-07-24 11:30:00,Michigan,Kalamazoo County,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,Unknown,93750
July,2022-07-23 20:45:00,2022-07-24 11:30:00,Michigan,Barry County,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,Unknown,93750
July,2022-07-23 20:45:00,2022-07-24 11:30:00,Michigan,Mason County,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,Unknown,93750
July,2022-07-23 20:45:00,2022-07-24 11:30:00,Michigan,Shiawassee County,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,Unknown,93750
July,2022-07-23 20:45:00,2022-07-24 11:30:00,Michigan,Ingham County,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,Unknown,93750
July,2022-07-23 20:45:00,2022-07-24 11:30:00,Michigan,Genesee County,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,Unknown,93750
July,2022-07-23 20:45:00,2022-07-24 11:30:00,Michigan,Saginaw County,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,Unknown,93750
July,2022-07-23 20:45:00,2022-07-24 11:30:00,Michigan,Midland County,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,Unknown,93750
July,2022-07-23 20:45:00,2022-07-24 11:30:00,Michigan,Wexford County,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,Unknown,93750
July,2022-07-23 20:45:00,2022-07-24 11:30:00,Michigan,Grand Traverse County,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,Unknown,93750
July,2022-07-25 00:38:00,2022-07-25 13:46:00,Pennsylvania,Erie County,RF,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,0,0
